,time_index,milemarker,speed,time,raw_speed,unix_time
235,235.0,53.3,76.42001298604816,7050.0,79.0,1702040251.0
236,236.0,53.3,79.01881446566522,7080.0,,1702040281.0
237,237.0,53.3,76.7709645693233,7110.0,,1702040311.0
238,238.0,53.3,76.33271041575425,7140.0,,1702040341.0
239,239.0,53.3,75.86417920608615,7170.0,,1702040371.0
240,240.0,53.3,75.61163992821206,7200.0,72.0,1702040401.0
241,241.0,53.3,76.88767599277622,7230.0,,1702040431.0
242,242.0,53.3,78.2382461331354,7260.0,,1702040461.0
243,243.0,53.3,79.54270380448865,7290.0,83.0,1702040491.0
244,244.0,53.3,79.81404615658715,7320.0,,1702040521.0
245,245.0,53.3,79.07450627929265,7350.0,81.0,1702040551.0
246,246.0,53.3,78.59365253588084,7380.0,,1702040581.0
247,247.0,53.3,78.19664651253177,7410.0,,1702040611.0
248,248.0,53.3,78.8112070423397,7440.0,77.0,1702040641.0
249,249.0,53.3,78.94649049043029,7470.0,,1702040671.0
250,250.0,53.3,84.69272061401445,7500.0,81.0,1702040701.0
251,251.0,53.3,86.58324187542505,7530.0,82.0,1702040731.0
252,252.0,53.3,86.8653038717051,7560.0,79.0,1702040761.0
253,253.0,53.3,87.1783024312188,7590.0,116.0,1702040791.0
254,254.0,53.3,87.54794095648117,7620.0,,1702040821.0
255,255.0,53.3,87.44138480092592,7650.0,79.0,1702040851.0
256,256.0,53.3,87.8139215757911,7680.0,79.0,1702040881.0
257,257.0,53.3,77.92695092923302,7710.0,,1702040911.0
258,258.0,53.3,76.00010537295412,7740.0,,1702040941.0
259,259.0,53.3,74.78177410438781,7770.0,,1702040971.0
260,260.0,53.3,72.63658099017171,7800.0,,1702041001.0
261,261.0,53.3,72.63658099015076,7830.0,71.0,1702041031.0
262,262.0,53.3,72.76854170907676,7860.0,,1702041061.0
263,263.0,53.3,72.76854170907676,7890.0,,1702041091.0
264,264.0,53.3,74.50497375464735,7920.0,,1702041121.0
265,265.0,53.3,78.99999999999999,7950.0,,1702041151.0
266,266.0,53.3,78.99999999999999,7980.0,,1702041181.0
267,267.0,53.3,78.99999999999999,8010.0,,1702041211.0
268,268.0,53.3,78.99999999999999,8040.0,,1702041241.0
269,269.0,53.3,78.47004169927162,8070.0,,1702041271.0
270,270.0,53.3,77.56698017437995,8100.0,,1702041301.0
271,271.0,53.3,76.47177068584232,8130.0,,1702041331.0
272,272.0,53.3,76.79158680307135,8160.0,79.0,1702041361.0
273,273.0,53.3,76.99035495189486,8190.0,77.0,1702041391.0
274,274.0,53.3,76.11611749498357,8220.0,70.0,1702041421.0
275,275.0,53.3,75.54756035296494,8250.0,79.0,1702041451.0
276,276.0,53.3,75.21614308266695,8280.0,,1702041481.0
277,277.0,53.3,74.7135564751104,8310.0,,1702041511.0
278,278.0,53.3,74.4315069668371,8340.0,67.0,1702041541.0
279,279.0,53.3,74.17579059175178,8370.0,79.0,1702041571.0
280,280.0,53.3,73.07399148126886,8400.0,,1702041601.0
281,281.0,53.3,71.59993979926409,8430.0,,1702041631.0
282,282.0,53.3,70.23170863077503,8460.0,,1702041661.0
283,283.0,53.3,68.61667209830836,8490.0,,1702041691.0
284,284.0,53.3,71.23659464397522,8520.0,67.0,1702041721.0
285,285.0,53.3,73.49467134597987,8550.0,,1702041751.0
286,286.0,53.3,75.36211527566017,8580.0,,1702041781.0
287,287.0,53.3,76.44580882943299,8610.0,77.0,1702041811.0
288,288.0,53.3,78.87446172443371,8640.0,79.0,1702041841.0
289,289.0,53.3,79.32860706216022,8670.0,81.0,1702041871.0
290,290.0,53.3,79.55659444019355,8700.0,79.0,1702041901.0
291,291.0,53.3,80.21112063987113,8730.0,82.0,1702041931.0
292,292.0,53.3,81.2494319210152,8760.0,82.0,1702041961.0
293,293.0,53.3,81.6683126114916,8790.0,,1702041991.0
294,294.0,53.3,82.58553107922016,8820.0,,1702042021.0
295,295.0,53.3,82.94579886839462,8850.0,85.0,1702042051.0
296,296.0,53.3,84.11572914544146,8880.0,,1702042081.0
297,297.0,53.3,84.11572914544146,8910.0,,1702042111.0
298,298.0,53.3,82.40390755069481,8940.0,,1702042141.0
299,299.0,53.3,79.91609361419,8970.0,,1702042171.0
300,300.0,53.3,80.87902376715859,9000.0,,1702042201.0
301,301.0,53.3,80.8790237671586,9030.0,81.0,1702042231.0
302,302.0,53.3,80.48189038116264,9060.0,,1702042261.0
303,303.0,53.3,80.54556420116072,9090.0,81.0,1702042291.0
304,304.0,53.3,79.63218730878619,9120.0,,1702042321.0
305,305.0,53.3,77.32381804799947,9150.0,,1702042351.0
306,306.0,53.3,75.12819976560509,9180.0,,1702042381.0
307,307.0,53.3,73.14937366064648,9210.0,,1702042411.0
308,308.0,53.3,73.14973308329849,9240.0,71.0,1702042441.0
309,309.0,53.3,74.46617912326185,9270.0,70.0,1702042471.0
310,310.0,53.3,74.87139894776709,9300.0,76.0,1702042501.0
311,311.0,53.3,79.04034247883602,9330.0,74.0,1702042531.0
312,312.0,53.3,81.34880364223929,9360.0,83.0,1702042561.0
313,313.0,53.3,85.13089849034259,9390.0,,1702042591.0
314,314.0,53.3,89.49941115668341,9420.0,96.0,1702042621.0
315,315.0,53.3,93.19572063439192,9450.0,,1702042651.0
316,316.0,53.3,100.42135427279264,9480.0,,1702042681.0
317,317.0,53.3,95.56679272017753,9510.0,,1702042711.0
318,318.0,53.3,80.50412792369868,9540.0,,1702042741.0
319,319.0,53.3,78.99535940364069,9570.0,,1702042771.0
320,320.0,53.3,78.99535940364089,9600.0,,1702042801.0
321,321.0,53.3,78.86745023278968,9630.0,83.0,1702042831.0
322,322.0,53.3,78.475645849592,9660.0,76.0,1702042861.0
323,323.0,53.3,77.84746711538065,9690.0,,1702042891.0
324,324.0,53.3,77.0845929669274,9720.0,,1702042921.0
325,325.0,53.3,78.3107767051589,9750.0,,1702042951.0
326,326.0,53.3,79.15301720412263,9780.0,76.0,1702042981.0
327,327.0,53.3,79.59818064967011,9810.0,,1702043011.0
328,328.0,53.3,80.15164769233036,9840.0,83.0,1702043041.0
329,329.0,53.3,80.27507900529949,9870.0,,1702043071.0
330,330.0,53.3,83.44213542727927,9900.0,,1702043101.0
331,331.0,53.3,77.421937660735,9930.0,,1702043131.0
332,332.0,53.3,73.84229875854224,9960.0,,1702043161.0
333,333.0,53.3,77.89992951178617,9990.0,,1702043191.0
334,334.0,53.3,77.89992951178483,10020.0,69.0,1702043221.0
335,335.0,53.3,78.77173720006468,10050.0,73.0,1702043251.0
336,336.0,53.3,79.25204495358639,10080.0,84.0,1702043281.0
337,337.0,53.3,79.37572016559514,10110.0,,1702043311.0
338,338.0,53.3,80.69628867484855,10140.0,78.0,1702043341.0
339,339.0,53.3,81.13304024708373,10170.0,75.0,1702043371.0
340,340.0,53.3,78.63148572169189,10200.0,,1702043401.0
341,341.0,53.3,78.6314857216919,10230.0,,1702043431.0
342,342.0,53.3,77.65281256367247,10260.0,,1702043461.0
343,343.0,53.3,76.81829049509156,10290.0,,1702043491.0
344,344.0,53.3,81.42284044879611,10320.0,,1702043521.0
345,345.0,53.3,77.7170224815547,10350.0,,1702043551.0
346,346.0,53.3,77.71702248155489,10380.0,76.0,1702043581.0
347,347.0,53.3,77.81983732667679,10410.0,88.0,1702043611.0
348,348.0,53.3,77.05075940856706,10440.0,68.0,1702043641.0
349,349.0,53.3,77.30594680123207,10470.0,,1702043671.0
350,350.0,53.3,77.59616504779623,10500.0,,1702043701.0
351,351.0,53.3,73.406953021079,10530.0,,1702043731.0
352,352.0,53.3,80.0,10560.0,80.0,1702043761.0
353,353.0,53.3,80.0,10590.0,,1702043791.0
354,354.0,53.3,80.0,10620.0,,1702043821.0
355,355.0,53.3,78.77256425736338,10650.0,,1702043851.0
356,356.0,53.3,76.1990359377822,10680.0,,1702043881.0
357,357.0,53.3,76.14801533589612,10710.0,,1702043911.0
358,358.0,53.3,76.14801533589542,10740.0,,1702043941.0
359,359.0,53.3,74.48373867458486,10770.0,75.0,1702043971.0
360,360.0,53.3,74.26012914514217,10800.0,76.0,1702044001.0
361,361.0,53.3,73.83540744374079,10830.0,,1702044031.0
362,362.0,53.3,75.26421662712616,10860.0,70.0,1702044061.0
363,363.0,53.3,75.44892083616057,10890.0,,1702044091.0
364,364.0,53.3,76.02555221565925,10920.0,,1702044121.0
365,365.0,53.3,78.01782746701424,10950.0,83.0,1702044151.0
366,366.0,53.3,80.04413149704489,10980.0,76.0,1702044181.0
367,367.0,53.3,79.20176719930677,11010.0,,1702044211.0
368,368.0,53.3,79.29493966697302,11040.0,86.0,1702044241.0
369,369.0,53.3,78.5025702074289,11070.0,80.0,1702044271.0
370,370.0,53.3,79.47521766218291,11100.0,75.0,1702044301.0
371,371.0,53.3,79.53838187452781,11130.0,,1702044331.0
372,372.0,53.3,77.32945807085223,11160.0,,1702044361.0
373,373.0,53.3,75.27849109573366,11190.0,80.0,1702044391.0
374,374.0,53.3,74.68115244339042,11220.0,,1702044421.0
375,375.0,53.3,74.29671021927592,11250.0,74.0,1702044451.0
376,376.0,53.3,73.40879940018952,11280.0,62.0,1702044481.0
377,377.0,53.3,75.12670903391668,11310.0,,1702044511.0
378,378.0,53.3,75.53803834234898,11340.0,,1702044541.0
379,379.0,53.3,75.84581308797402,11370.0,75.0,1702044571.0
380,380.0,53.3,76.95071754006219,11400.0,86.0,1702044601.0
381,381.0,53.3,76.38860602136018,11430.0,73.0,1702044631.0
382,382.0,53.3,75.77583997581625,11460.0,66.0,1702044661.0
383,383.0,53.3,76.37717957340278,11490.0,75.0,1702044691.0
384,384.0,53.3,76.68994245446697,11520.0,,1702044721.0
385,385.0,53.3,78.26964680409905,11550.0,,1702044751.0
386,386.0,53.3,80.78688094514514,11580.0,79.0,1702044781.0
387,387.0,53.3,82.96749536551671,11610.0,88.0,1702044811.0
388,388.0,53.3,81.88133233184887,11640.0,,1702044841.0
389,389.0,53.3,79.61839058053923,11670.0,,1702044871.0
390,390.0,53.3,77.92095996689257,11700.0,83.0,1702044901.0
391,391.0,53.3,74.7948688837622,11730.0,,1702044931.0
392,392.0,53.3,75.1472324055405,11760.0,67.0,1702044961.0
393,393.0,53.3,74.36571459429274,11790.0,69.0,1702044991.0
394,394.0,53.3,73.03169844091084,11820.0,,1702045021.0
395,395.0,53.3,75.96735824461618,11850.0,79.0,1702045051.0
396,396.0,53.3,79.64553062368985,11880.0,,1702045081.0
397,397.0,53.3,81.67623985424457,11910.0,,1702045111.0
398,398.0,53.3,80.35033704351117,11940.0,71.0,1702045141.0
399,399.0,53.3,79.82058936217521,11970.0,85.0,1702045171.0
400,400.0,53.3,79.37435676211443,12000.0,,1702045201.0
401,401.0,53.3,78.30150886160136,12030.0,74.0,1702045231.0
402,402.0,53.3,77.01294530263796,12060.0,80.0,1702045261.0
403,403.0,53.3,76.99238628125264,12090.0,,1702045291.0
404,404.0,53.3,77.64100268200595,12120.0,,1702045321.0
405,405.0,53.3,79.24838437788145,12150.0,73.0,1702045351.0
406,406.0,53.3,80.32292261735088,12180.0,80.0,1702045381.0
407,407.0,53.3,80.9762640118004,12210.0,,1702045411.0
408,408.0,53.3,81.35629118504303,12240.0,88.0,1702045441.0
409,409.0,53.3,80.51702318190759,12270.0,,1702045471.0
410,410.0,53.3,78.29283153326504,12300.0,,1702045501.0
411,411.0,53.3,75.95510845731387,12330.0,,1702045531.0
412,412.0,53.3,73.16408881658057,12360.0,70.0,1702045561.0
413,413.0,53.3,73.71589007144361,12390.0,,1702045591.0
414,414.0,53.3,72.15655349725344,12420.0,77.0,1702045621.0
415,415.0,53.3,72.0324230343892,12450.0,,1702045651.0
416,416.0,53.3,70.69612785055531,12480.0,,1702045681.0
417,417.0,53.3,70.6176062761753,12510.0,66.0,1702045711.0
418,418.0,53.3,70.31888384982066,12540.0,,1702045741.0
419,419.0,53.3,70.68870653241065,12570.0,69.0,1702045771.0
420,420.0,53.3,71.2384538925965,12600.0,,1702045801.0
421,421.0,53.3,73.91895090821205,12630.0,74.0,1702045831.0
422,422.0,53.3,76.7470878062105,12660.0,,1702045861.0
423,423.0,53.3,82.59198307883588,12690.0,,1702045891.0
424,424.0,53.3,83.7499691062516,12720.0,76.0,1702045921.0
425,425.0,53.3,86.55718346323798,12750.0,85.0,1702045951.0
426,426.0,53.3,87.57062980212335,12780.0,95.0,1702045981.0
427,427.0,53.3,87.12111936448036,12810.0,,1702046011.0
