,time_index,milemarker,speed,time,raw_speed,unix_time
142,142.0,53.3,69.52792702942496,4260.0,75.0,1702037461.0
143,143.0,53.3,68.38657471587592,4290.0,72.0,1702037491.0
144,144.0,53.3,69.06246611819664,4320.0,61.0,1702037521.0
145,145.0,53.3,68.86672730200826,4350.0,61.0,1702037551.0
146,146.0,53.3,69.73854137224069,4380.0,68.0,1702037581.0
147,147.0,53.3,70.91493616739339,4410.0,77.0,1702037611.0
148,148.0,53.3,71.5829090701647,4440.0,69.0,1702037641.0
149,149.0,53.3,72.54306880427448,4470.0,76.0,1702037671.0
150,150.0,53.3,73.13280086901015,4500.0,76.0,1702037701.0
151,151.0,53.3,71.39531649077753,4530.0,61.0,1702037731.0
152,152.0,53.3,71.97405814607338,4560.0,,1702037761.0
153,153.0,53.3,71.5283153756453,4590.0,75.0,1702037791.0
154,154.0,53.3,71.45996666290924,4620.0,72.0,1702037821.0
155,155.0,53.3,71.95681443024343,4650.0,67.0,1702037851.0
156,156.0,53.3,71.08279229568909,4680.0,74.0,1702037881.0
157,157.0,53.3,70.45797598847196,4710.0,70.0,1702037911.0
158,158.0,53.3,70.09911860537562,4740.0,70.0,1702037941.0
159,159.0,53.3,69.58239905432654,4770.0,70.0,1702037971.0
160,160.0,53.3,69.00701991757303,4800.0,69.0,1702038001.0
161,161.0,53.3,69.11933216510187,4830.0,72.0,1702038031.0
162,162.0,53.3,68.79894868121546,4860.0,64.0,1702038061.0
163,163.0,53.3,69.15263439747656,4890.0,64.0,1702038091.0
164,164.0,53.3,68.96219101673702,4920.0,72.0,1702038121.0
165,165.0,53.3,69.38937177926252,4950.0,69.0,1702038151.0
166,166.0,53.3,70.76665703164888,4980.0,67.0,1702038181.0
167,167.0,53.3,72.93874158295453,5010.0,69.0,1702038211.0
168,168.0,53.3,73.81990981161482,5040.0,68.0,1702038241.0
169,169.0,53.3,74.91613972060341,5070.0,83.0,1702038271.0
170,170.0,53.3,75.64802473781938,5100.0,88.0,1702038301.0
171,171.0,53.3,75.49097345913968,5130.0,,1702038331.0
172,172.0,53.3,74.9505834560295,5160.0,70.0,1702038361.0
173,173.0,53.3,73.43209856723337,5190.0,74.0,1702038391.0
174,174.0,53.3,71.28322514382376,5220.0,72.0,1702038421.0
175,175.0,53.3,71.96215237724394,5250.0,74.0,1702038451.0
176,176.0,53.3,71.48529331483445,5280.0,72.0,1702038481.0
177,177.0,53.3,71.65708191973816,5310.0,69.0,1702038511.0
178,178.0,53.3,71.94373696409575,5340.0,83.0,1702038541.0
179,179.0,53.3,71.58153029588762,5370.0,68.0,1702038571.0
180,180.0,53.3,70.96478908172165,5400.0,76.0,1702038601.0
181,181.0,53.3,70.13167907788046,5430.0,,1702038631.0
182,182.0,53.3,67.7452386622172,5460.0,,1702038661.0
183,183.0,53.3,68.12525170866857,5490.0,67.0,1702038691.0
184,184.0,53.3,67.76956193893723,5520.0,61.0,1702038721.0
185,185.0,53.3,67.98020768628979,5550.0,64.0,1702038751.0
186,186.0,53.3,68.52826777650893,5580.0,71.0,1702038781.0
187,187.0,53.3,69.3609156070241,5610.0,76.0,1702038811.0
188,188.0,53.3,69.9140641908116,5640.0,71.0,1702038841.0
189,189.0,53.3,69.24004849840807,5670.0,71.0,1702038871.0
190,190.0,53.3,69.13827088854524,5700.0,,1702038901.0
191,191.0,53.3,68.4654403005479,5730.0,68.0,1702038931.0
192,192.0,53.3,68.56019492864921,5760.0,58.0,1702038961.0
193,193.0,53.3,68.9283563143347,5790.0,73.0,1702038991.0
194,194.0,53.3,69.53885836177102,5820.0,,1702039021.0
195,195.0,53.3,69.64768150375278,5850.0,,1702039051.0
196,196.0,53.3,71.32397105126512,5880.0,70.0,1702039081.0
197,197.0,53.3,70.36725874210188,5910.0,73.0,1702039111.0
198,198.0,53.3,70.25801346071806,5940.0,69.0,1702039141.0
199,199.0,53.3,69.88609411962966,5970.0,71.0,1702039171.0
200,200.0,53.3,69.44622793768846,6000.0,68.0,1702039201.0
201,201.0,53.3,69.09930719135549,6030.0,67.0,1702039231.0
202,202.0,53.3,69.23763776098095,6060.0,67.0,1702039261.0
203,203.0,53.3,69.29588749494032,6090.0,68.0,1702039291.0
204,204.0,53.3,69.3216781287254,6120.0,66.0,1702039321.0
205,205.0,53.3,68.5619712512336,6150.0,,1702039351.0
206,206.0,53.3,69.03970730684756,6180.0,73.0,1702039381.0
207,207.0,53.3,69.04601609815448,6210.0,,1702039411.0
208,208.0,53.3,68.91056933899836,6240.0,62.0,1702039441.0
209,209.0,53.3,72.35538040572807,6270.0,,1702039471.0
210,210.0,53.3,73.47694404269502,6300.0,72.0,1702039501.0
211,211.0,53.3,74.25492496923955,6330.0,70.0,1702039531.0
212,212.0,53.3,76.58071629139833,6360.0,92.0,1702039561.0
213,213.0,53.3,76.3892851066979,6390.0,78.0,1702039591.0
214,214.0,53.3,77.14351218068094,6420.0,70.0,1702039621.0
215,215.0,53.3,77.82874583758448,6450.0,,1702039651.0
216,216.0,53.3,75.67596342407407,6480.0,76.0,1702039681.0
217,217.0,53.3,75.39933603705708,6510.0,76.0,1702039711.0
218,218.0,53.3,75.65940069531568,6540.0,79.0,1702039741.0
219,219.0,53.3,74.78793446036025,6570.0,77.0,1702039771.0
220,220.0,53.3,73.33504033995231,6600.0,69.0,1702039801.0
221,221.0,53.3,72.19010180382992,6630.0,72.0,1702039831.0
222,222.0,53.3,71.97743220469957,6660.0,72.0,1702039861.0
223,223.0,53.3,71.86662976334874,6690.0,65.0,1702039891.0
224,224.0,53.3,72.19870748430084,6720.0,73.0,1702039921.0
225,225.0,53.3,72.01659008244523,6750.0,76.0,1702039951.0
226,226.0,53.3,70.96428123002659,6780.0,75.0,1702039981.0
227,227.0,53.3,70.5509786483689,6810.0,70.0,1702040011.0
228,228.0,53.3,69.78523299809704,6840.0,73.0,1702040041.0
229,229.0,53.3,68.55851987679348,6870.0,61.0,1702040071.0
230,230.0,53.3,67.58164870984731,6900.0,69.0,1702040101.0
231,231.0,53.3,68.35378027634404,6930.0,74.0,1702040131.0
232,232.0,53.3,69.59917553788185,6960.0,68.0,1702040161.0
233,233.0,53.3,70.98633926398391,6990.0,61.0,1702040191.0
234,234.0,53.3,71.50498132705638,7020.0,69.0,1702040221.0
235,235.0,53.3,71.57915025977255,7050.0,84.0,1702040251.0
236,236.0,53.3,72.12870396412326,7080.0,78.0,1702040281.0
237,237.0,53.3,72.49801422995895,7110.0,66.0,1702040311.0
238,238.0,53.3,71.4878610635926,7140.0,70.0,1702040341.0
239,239.0,53.3,70.28459612374323,7170.0,70.0,1702040371.0
240,240.0,53.3,69.68404352244471,7200.0,73.0,1702040401.0
241,241.0,53.3,70.54571630499026,7230.0,69.0,1702040431.0
242,242.0,53.3,71.05711741219503,7260.0,70.0,1702040461.0
243,243.0,53.3,70.55324369749384,7290.0,65.0,1702040491.0
244,244.0,53.3,70.29869660094943,7320.0,75.0,1702040521.0
245,245.0,53.3,70.18970602096528,7350.0,73.0,1702040551.0
246,246.0,53.3,69.27343851881122,7380.0,64.0,1702040581.0
247,247.0,53.3,69.8179084391662,7410.0,66.0,1702040611.0
248,248.0,53.3,68.4856340615756,7440.0,68.0,1702040641.0
249,249.0,53.3,67.97004506025634,7470.0,62.0,1702040671.0
250,250.0,53.3,69.09674248710186,7500.0,76.0,1702040701.0
251,251.0,53.3,69.92061205300827,7530.0,64.0,1702040731.0
252,252.0,53.3,70.71444347519808,7560.0,65.0,1702040761.0
253,253.0,53.3,71.19225504049379,7590.0,85.0,1702040791.0
254,254.0,53.3,70.69935783327115,7620.0,71.0,1702040821.0
255,255.0,53.3,71.0781397964267,7650.0,76.0,1702040851.0
256,256.0,53.3,70.95268105560095,7680.0,,1702040881.0
257,257.0,53.3,70.32394116715987,7710.0,,1702040911.0
258,258.0,53.3,68.65211175565258,7740.0,71.0,1702040941.0
259,259.0,53.3,66.72144328307098,7770.0,70.0,1702040971.0
260,260.0,53.3,67.57162087045921,7800.0,,1702041001.0
261,261.0,53.3,67.46812220569693,7830.0,62.0,1702041031.0
262,262.0,53.3,67.64506826396759,7860.0,61.0,1702041061.0
263,263.0,53.3,67.96661449088815,7890.0,68.0,1702041091.0
264,264.0,53.3,69.72156883561185,7920.0,73.0,1702041121.0
265,265.0,53.3,70.80960465951061,7950.0,71.0,1702041151.0
266,266.0,53.3,71.46189818009651,7980.0,70.0,1702041181.0
267,267.0,53.3,71.16868922182313,8010.0,80.0,1702041211.0
268,268.0,53.3,70.4805814425422,8040.0,70.0,1702041241.0
269,269.0,53.3,69.47097422473277,8070.0,69.0,1702041271.0
270,270.0,53.3,68.92645574758302,8100.0,63.0,1702041301.0
271,271.0,53.3,67.9324221587267,8130.0,,1702041331.0
272,272.0,53.3,67.86934901592687,8160.0,66.0,1702041361.0
273,273.0,53.3,68.50680640131976,8190.0,65.0,1702041391.0
274,274.0,53.3,70.16898115828215,8220.0,76.0,1702041421.0
275,275.0,53.3,69.79511077145719,8250.0,,1702041451.0
276,276.0,53.3,70.26689250301929,8280.0,63.0,1702041481.0
277,277.0,53.3,69.8745010573599,8310.0,79.0,1702041511.0
278,278.0,53.3,69.47774435871696,8340.0,65.0,1702041541.0
279,279.0,53.3,68.5874607424778,8370.0,70.0,1702041571.0
280,280.0,53.3,68.28793605126369,8400.0,61.0,1702041601.0
281,281.0,53.3,67.59708713581851,8430.0,72.0,1702041631.0
282,282.0,53.3,66.94263667844255,8460.0,61.0,1702041661.0
283,283.0,53.3,66.0101210336598,8490.0,71.0,1702041691.0
284,284.0,53.3,65.58228167200475,8520.0,,1702041721.0
285,285.0,53.3,64.78680282248837,8550.0,59.0,1702041751.0
286,286.0,53.3,65.53336919291436,8580.0,58.0,1702041781.0
287,287.0,53.3,65.04314300863169,8610.0,60.0,1702041811.0
288,288.0,53.3,65.18046184056944,8640.0,65.0,1702041841.0
289,289.0,53.3,65.69062842800774,8670.0,73.0,1702041871.0
290,290.0,53.3,66.54374289682195,8700.0,66.0,1702041901.0
291,291.0,53.3,67.45613482563178,8730.0,,1702041931.0
292,292.0,53.3,68.92522868368228,8760.0,,1702041961.0
293,293.0,53.3,69.62220334903259,8790.0,69.0,1702041991.0
294,294.0,53.3,70.6884780776952,8820.0,68.0,1702042021.0
295,295.0,53.3,71.7619355880674,8850.0,78.0,1702042051.0
296,296.0,53.3,71.40594919363885,8880.0,71.0,1702042081.0
297,297.0,53.3,71.54775500503322,8910.0,69.0,1702042111.0
298,298.0,53.3,70.95771669749836,8940.0,81.0,1702042141.0
299,299.0,53.3,69.34900144478094,8970.0,67.0,1702042171.0
300,300.0,53.3,67.92226276971276,9000.0,,1702042201.0
301,301.0,53.3,66.58579107156979,9030.0,64.0,1702042231.0
302,302.0,53.3,65.25050352668315,9060.0,66.0,1702042261.0
303,303.0,53.3,64.62383639857119,9090.0,61.0,1702042291.0
304,304.0,53.3,65.40077943206545,9120.0,66.0,1702042321.0
305,305.0,53.3,66.59161641377864,9150.0,66.0,1702042351.0
306,306.0,53.3,66.8772213149269,9180.0,61.0,1702042381.0
307,307.0,53.3,67.88486652580914,9210.0,70.0,1702042411.0
308,308.0,53.3,68.45332428228953,9240.0,77.0,1702042441.0
309,309.0,53.3,68.30614017977705,9270.0,71.0,1702042471.0
310,310.0,53.3,68.40431489759408,9300.0,63.0,1702042501.0
311,311.0,53.3,67.80486365633699,9330.0,67.0,1702042531.0
312,312.0,53.3,66.41005686456437,9360.0,67.0,1702042561.0
313,313.0,53.3,66.19964836395303,9390.0,64.0,1702042591.0
314,314.0,53.3,66.26341144494191,9420.0,72.0,1702042621.0
315,315.0,53.3,66.53626481456551,9450.0,61.0,1702042651.0
316,316.0,53.3,66.69294467463413,9480.0,69.0,1702042681.0
317,317.0,53.3,66.95193604670244,9510.0,,1702042711.0
318,318.0,53.3,66.26726474593124,9540.0,70.0,1702042741.0
319,319.0,53.3,66.9580654267288,9570.0,,1702042771.0
320,320.0,53.3,65.25956556292225,9600.0,,1702042801.0
321,321.0,53.3,64.83336491824292,9630.0,59.0,1702042831.0
322,322.0,53.3,64.72893710591384,9660.0,,1702042861.0
323,323.0,53.3,65.74568200622241,9690.0,55.0,1702042891.0
324,324.0,53.3,66.45564387100123,9720.0,63.0,1702042921.0
325,325.0,53.3,67.0803612357999,9750.0,71.0,1702042951.0
326,326.0,53.3,67.26493275139477,9780.0,72.0,1702042981.0
327,327.0,53.3,68.84691398538422,9810.0,,1702043011.0
328,328.0,53.3,69.110359771054,9840.0,64.0,1702043041.0
329,329.0,53.3,69.6956342566617,9870.0,,1702043071.0
330,330.0,53.3,69.23906375049943,9900.0,74.0,1702043101.0
331,331.0,53.3,68.77132282912359,9930.0,66.0,1702043131.0
332,332.0,53.3,69.90946016055597,9960.0,73.0,1702043161.0
333,333.0,53.3,70.93217335855145,9990.0,65.0,1702043191.0
334,334.0,53.3,71.70135959442312,10020.0,68.0,1702043221.0
335,335.0,53.3,72.83766360987774,10050.0,71.0,1702043251.0
336,336.0,53.3,73.22324813625266,10080.0,85.0,1702043281.0
337,337.0,53.3,73.02702327801998,10110.0,,1702043311.0
338,338.0,53.3,72.82797237009962,10140.0,76.0,1702043341.0
339,339.0,53.3,71.71930576591586,10170.0,69.0,1702043371.0
340,340.0,53.3,70.42678888193498,10200.0,69.0,1702043401.0
341,341.0,53.3,69.84713292844415,10230.0,67.0,1702043431.0
342,342.0,53.3,69.99359619492535,10260.0,71.0,1702043461.0
343,343.0,53.3,71.17831185434173,10290.0,71.0,1702043491.0
344,344.0,53.3,71.60700567280512,10320.0,,1702043521.0
345,345.0,53.3,71.78346751487574,10350.0,71.0,1702043551.0
346,346.0,53.3,71.8996978962014,10380.0,78.0,1702043581.0
347,347.0,53.3,71.7002841030892,10410.0,68.0,1702043611.0
348,348.0,53.3,71.40553567762939,10440.0,69.0,1702043641.0
349,349.0,53.3,71.6514497345787,10470.0,,1702043671.0
350,350.0,53.3,70.7045697389625,10500.0,72.0,1702043701.0
351,351.0,53.3,70.96455311041613,10530.0,70.0,1702043731.0
352,352.0,53.3,71.27298948037783,10560.0,76.0,1702043761.0
353,353.0,53.3,70.53829521167816,10590.0,73.0,1702043791.0
354,354.0,53.3,69.953063317421,10620.0,70.0,1702043821.0
355,355.0,53.3,70.11689900522305,10650.0,71.0,1702043851.0
356,356.0,53.3,69.60183181102938,10680.0,66.0,1702043881.0
357,357.0,53.3,70.07536460657315,10710.0,66.0,1702043911.0
358,358.0,53.3,70.18539366215933,10740.0,,1702043941.0
359,359.0,53.3,70.47461512228736,10770.0,72.0,1702043971.0
360,360.0,53.3,70.32810718313605,10800.0,71.0,1702044001.0
361,361.0,53.3,70.40498298779828,10830.0,66.0,1702044031.0
362,362.0,53.3,69.88525715359312,10860.0,73.0,1702044061.0
363,363.0,53.3,69.48279017196538,10890.0,65.0,1702044091.0
364,364.0,53.3,68.97956946909063,10920.0,73.0,1702044121.0
365,365.0,53.3,68.49142877500321,10950.0,,1702044151.0
366,366.0,53.3,67.60668532840529,10980.0,,1702044181.0
367,367.0,53.3,67.94211837522202,11010.0,69.0,1702044211.0
368,368.0,53.3,67.32395156803618,11040.0,66.0,1702044241.0
369,369.0,53.3,67.3466590051446,11070.0,64.0,1702044271.0
370,370.0,53.3,67.84257781331112,11100.0,69.0,1702044301.0
371,371.0,53.3,69.24416120514952,11130.0,68.0,1702044331.0
372,372.0,53.3,69.2412835612637,11160.0,,1702044361.0
373,373.0,53.3,69.64094015861703,11190.0,70.0,1702044391.0
374,374.0,53.3,70.03890556819731,11220.0,85.0,1702044421.0
375,375.0,53.3,70.03339715481279,11250.0,63.0,1702044451.0
376,376.0,53.3,69.89931607330266,11280.0,66.0,1702044481.0
377,377.0,53.3,69.90672655505831,11310.0,70.0,1702044511.0
378,378.0,53.3,69.45482575196763,11340.0,74.0,1702044541.0
379,379.0,53.3,69.85158625176396,11370.0,67.0,1702044571.0
380,380.0,53.3,69.89822271868144,11400.0,71.0,1702044601.0
381,381.0,53.3,69.57369113782224,11430.0,,1702044631.0
382,382.0,53.3,70.35239663719904,11460.0,65.0,1702044661.0
383,383.0,53.3,70.75140244994509,11490.0,67.0,1702044691.0
384,384.0,53.3,71.59368619148051,11520.0,70.0,1702044721.0
385,385.0,53.3,70.67276495074685,11550.0,79.0,1702044751.0
386,386.0,53.3,70.95263384139061,11580.0,,1702044781.0
387,387.0,53.3,70.35499623947585,11610.0,78.0,1702044811.0
388,388.0,53.3,69.45527154388047,11640.0,59.0,1702044841.0
389,389.0,53.3,68.58466998300635,11670.0,69.0,1702044871.0
390,390.0,53.3,69.0232019231464,11700.0,64.0,1702044901.0
391,391.0,53.3,68.7894989071072,11730.0,61.0,1702044931.0
392,392.0,53.3,69.99634639355037,11760.0,72.0,1702044961.0
393,393.0,53.3,70.39206569885832,11790.0,73.0,1702044991.0
394,394.0,53.3,70.4962737427573,11820.0,,1702045021.0
395,395.0,53.3,71.07607622748367,11850.0,72.0,1702045051.0
396,396.0,53.3,69.97257942285594,11880.0,71.0,1702045081.0
397,397.0,53.3,68.00104394602207,11910.0,71.0,1702045111.0
398,398.0,53.3,68.02586116253129,11940.0,73.0,1702045141.0
399,399.0,53.3,68.06611385424632,11970.0,68.0,1702045171.0
400,400.0,53.3,68.16573001504838,12000.0,54.0,1702045201.0
401,401.0,53.3,69.15907177777407,12030.0,,1702045231.0
402,402.0,53.3,68.729047262218,12060.0,75.0,1702045261.0
403,403.0,53.3,69.53177720997569,12090.0,74.0,1702045291.0
404,404.0,53.3,70.73507494465433,12120.0,71.0,1702045321.0
405,405.0,53.3,70.83651076543295,12150.0,,1702045351.0
406,406.0,53.3,70.3994338078947,12180.0,69.0,1702045381.0
407,407.0,53.3,69.46530774674225,12210.0,,1702045411.0
408,408.0,53.3,69.14884533620807,12240.0,73.0,1702045441.0
409,409.0,53.3,69.31208594004188,12270.0,72.0,1702045471.0
410,410.0,53.3,68.77512258935612,12300.0,60.0,1702045501.0
411,411.0,53.3,68.36310468922662,12330.0,68.0,1702045531.0
412,412.0,53.3,68.2360870356014,12360.0,65.0,1702045561.0
413,413.0,53.3,69.50907607691711,12390.0,70.0,1702045591.0
414,414.0,53.3,70.28396150400327,12420.0,66.0,1702045621.0
