,time_index,milemarker,speed,time,raw_speed,unix_time
47,47.0,53.3,73.86467304172558,1410.0,74.0,1702034611.0
48,48.0,53.3,73.25123153703862,1440.0,72.0,1702034641.0
49,49.0,53.3,73.86858260208255,1470.0,71.0,1702034671.0
50,50.0,53.3,74.5318363850902,1500.0,81.0,1702034701.0
51,51.0,53.3,74.23670346327027,1530.0,64.0,1702034731.0
52,52.0,53.3,74.37853684055958,1560.0,73.0,1702034761.0
53,53.0,53.3,74.61772434573528,1590.0,79.0,1702034791.0
54,54.0,53.3,74.0356134066195,1620.0,74.0,1702034821.0
55,55.0,53.3,74.47809822029485,1650.0,70.0,1702034851.0
56,56.0,53.3,74.33254812973117,1680.0,73.0,1702034881.0
57,57.0,53.3,73.40007026020481,1710.0,74.0,1702034911.0
58,58.0,53.3,72.67267758976216,1740.0,74.0,1702034941.0
59,59.0,53.3,73.68776916311278,1770.0,73.0,1702034971.0
60,60.0,53.3,72.90089721996598,1800.0,71.0,1702035001.0
61,61.0,53.3,72.58412377493318,1830.0,63.0,1702035031.0
62,62.0,53.3,71.83470494613684,1860.0,83.0,1702035061.0
63,63.0,53.3,71.36256163543375,1890.0,71.0,1702035091.0
64,64.0,53.3,71.84397527212502,1920.0,70.0,1702035121.0
65,65.0,53.3,72.15408606792936,1950.0,61.0,1702035151.0
66,66.0,53.3,71.71890183724973,1980.0,68.0,1702035181.0
67,67.0,53.3,72.38997906128375,2010.0,76.0,1702035211.0
68,68.0,53.3,73.37041818982328,2040.0,68.0,1702035241.0
69,69.0,53.3,75.18749815417506,2070.0,78.0,1702035271.0
70,70.0,53.3,75.62092070902597,2100.0,72.0,1702035301.0
71,71.0,53.3,75.9438723971966,2130.0,78.0,1702035331.0
72,72.0,53.3,76.2391718406807,2160.0,82.0,1702035361.0
73,73.0,53.3,75.38015475540755,2190.0,74.0,1702035391.0
74,74.0,53.3,74.60680161000371,2220.0,73.0,1702035421.0
75,75.0,53.3,73.91159495255613,2250.0,76.0,1702035451.0
76,76.0,53.3,72.19749136654863,2280.0,70.0,1702035481.0
77,77.0,53.3,71.36082973720457,2310.0,68.0,1702035511.0
78,78.0,53.3,71.32535688564242,2340.0,75.0,1702035541.0
79,79.0,53.3,71.094584984259,2370.0,65.0,1702035571.0
80,80.0,53.3,71.62406789974743,2400.0,65.0,1702035601.0
81,81.0,53.3,72.8808147649467,2430.0,78.0,1702035631.0
82,82.0,53.3,72.96811125419029,2460.0,73.0,1702035661.0
83,83.0,53.3,73.88598898585809,2490.0,74.0,1702035691.0
84,84.0,53.3,74.17710113216796,2520.0,76.0,1702035721.0
85,85.0,53.3,73.48459013133336,2550.0,74.0,1702035751.0
86,86.0,53.3,72.48332431894092,2580.0,76.0,1702035781.0
87,87.0,53.3,71.40070649456334,2610.0,71.0,1702035811.0
88,88.0,53.3,70.85527748675426,2640.0,73.0,1702035841.0
89,89.0,53.3,70.75711406438457,2670.0,66.0,1702035871.0
90,90.0,53.3,70.6631307628789,2700.0,67.0,1702035901.0
91,91.0,53.3,71.45732657899701,2730.0,69.0,1702035931.0
92,92.0,53.3,71.94786159478333,2760.0,80.0,1702035961.0
93,93.0,53.3,71.95680692903024,2790.0,71.0,1702035991.0
94,94.0,53.3,71.45404933362624,2820.0,,1702036021.0
95,95.0,53.3,70.66029938883652,2850.0,72.0,1702036051.0
96,96.0,53.3,69.66302328722394,2880.0,64.0,1702036081.0
97,97.0,53.3,70.01595910107098,2910.0,65.0,1702036111.0
98,98.0,53.3,69.64641087526489,2940.0,71.0,1702036141.0
99,99.0,53.3,69.63853110045909,2970.0,69.0,1702036171.0
100,100.0,53.3,70.59436237236068,3000.0,74.0,1702036201.0
101,101.0,53.3,72.58564744933831,3030.0,69.0,1702036231.0
102,102.0,53.3,73.86508155225539,3060.0,,1702036261.0
103,103.0,53.3,74.68390999890512,3090.0,72.0,1702036291.0
104,104.0,53.3,74.05665524387601,3120.0,80.0,1702036321.0
105,105.0,53.3,74.06741959060308,3150.0,85.0,1702036351.0
106,106.0,53.3,73.79888242898879,3180.0,73.0,1702036381.0
107,107.0,53.3,73.3863524148929,3210.0,64.0,1702036411.0
108,108.0,53.3,73.06604697403921,3240.0,67.0,1702036441.0
109,109.0,53.3,73.77306234284666,3270.0,76.0,1702036471.0
110,110.0,53.3,74.34083733849076,3300.0,72.0,1702036501.0
111,111.0,53.3,76.1379538438619,3330.0,83.0,1702036531.0
112,112.0,53.3,76.37248238058818,3360.0,80.0,1702036561.0
113,113.0,53.3,75.56665864801704,3390.0,,1702036591.0
114,114.0,53.3,75.04759004915041,3420.0,74.0,1702036621.0
115,115.0,53.3,73.37628795862992,3450.0,72.0,1702036651.0
116,116.0,53.3,72.95908574218556,3480.0,68.0,1702036681.0
117,117.0,53.3,73.31603323969394,3510.0,75.0,1702036711.0
118,118.0,53.3,72.87474392318602,3540.0,69.0,1702036741.0
119,119.0,53.3,72.97950631778959,3570.0,81.0,1702036771.0
120,120.0,53.3,73.2743648790527,3600.0,77.0,1702036801.0
121,121.0,53.3,73.39945213352348,3630.0,68.0,1702036831.0
122,122.0,53.3,72.90560134653687,3660.0,68.0,1702036861.0
123,123.0,53.3,72.47433799545873,3690.0,72.0,1702036891.0
124,124.0,53.3,72.49536163288339,3720.0,74.0,1702036921.0
125,125.0,53.3,72.57232945254314,3750.0,65.0,1702036951.0
126,126.0,53.3,72.58791384972538,3780.0,77.0,1702036981.0
127,127.0,53.3,73.62846603222076,3810.0,76.0,1702037011.0
128,128.0,53.3,73.36065010478636,3840.0,72.0,1702037041.0
129,129.0,53.3,74.11596133310958,3870.0,64.0,1702037071.0
130,130.0,53.3,73.95926053259988,3900.0,83.0,1702037101.0
131,131.0,53.3,72.88071578889344,3930.0,74.0,1702037131.0
132,132.0,53.3,73.17493375866069,3960.0,72.0,1702037161.0
133,133.0,53.3,72.8714813808639,3990.0,73.0,1702037191.0
134,134.0,53.3,70.78628159963453,4020.0,60.0,1702037221.0
135,135.0,53.3,70.74120707585698,4050.0,77.0,1702037251.0
136,136.0,53.3,71.60743768013943,4080.0,68.0,1702037281.0
137,137.0,53.3,72.26459653427796,4110.0,69.0,1702037311.0
138,138.0,53.3,73.94364091433187,4140.0,72.0,1702037341.0
139,139.0,53.3,73.7010491122465,4170.0,77.0,1702037371.0
140,140.0,53.3,74.30243319285583,4200.0,74.0,1702037401.0
141,141.0,53.3,74.2850027208167,4230.0,79.0,1702037431.0
142,142.0,53.3,73.18385473152888,4260.0,69.0,1702037461.0
143,143.0,53.3,71.4403479728433,4290.0,,1702037491.0
144,144.0,53.3,72.65940483087029,4320.0,,1702037521.0
145,145.0,53.3,71.867613345333,4350.0,66.0,1702037551.0
146,146.0,53.3,73.18162842723171,4380.0,69.0,1702037581.0
147,147.0,53.3,73.48976975704123,4410.0,84.0,1702037611.0
148,148.0,53.3,73.85468265653442,4440.0,69.0,1702037641.0
149,149.0,53.3,73.31921179570683,4470.0,76.0,1702037671.0
150,150.0,53.3,72.74438248819607,4500.0,73.0,1702037701.0
151,151.0,53.3,70.1532637711386,4530.0,69.0,1702037731.0
152,152.0,53.3,70.19875747670214,4560.0,68.0,1702037761.0
153,153.0,53.3,70.34714936266604,4590.0,69.0,1702037791.0
154,154.0,53.3,70.0734749875856,4620.0,64.0,1702037821.0
155,155.0,53.3,69.88777322100222,4650.0,75.0,1702037851.0
156,156.0,53.3,70.23167141078433,4680.0,77.0,1702037881.0
157,157.0,53.3,69.93819470392964,4710.0,,1702037911.0
158,158.0,53.3,70.13176115783993,4740.0,63.0,1702037941.0
159,159.0,53.3,69.56480312024519,4770.0,,1702037971.0
160,160.0,53.3,68.31081793461887,4800.0,67.0,1702038001.0
161,161.0,53.3,69.7650124704274,4830.0,69.0,1702038031.0
162,162.0,53.3,70.6040938290101,4860.0,70.0,1702038061.0
163,163.0,53.3,71.3296991947639,4890.0,,1702038091.0
164,164.0,53.3,72.16546683109217,4920.0,75.0,1702038121.0
165,165.0,53.3,72.90084622282974,4950.0,72.0,1702038151.0
166,166.0,53.3,73.79762079921116,4980.0,69.0,1702038181.0
167,167.0,53.3,74.33544008203022,5010.0,72.0,1702038211.0
168,168.0,53.3,74.23541629838772,5040.0,76.0,1702038241.0
169,169.0,53.3,74.02246490927162,5070.0,76.0,1702038271.0
170,170.0,53.3,73.97220632574069,5100.0,78.0,1702038301.0
171,171.0,53.3,73.58571882676198,5130.0,71.0,1702038331.0
172,172.0,53.3,73.47709477377178,5160.0,69.0,1702038361.0
173,173.0,53.3,72.92815007785795,5190.0,71.0,1702038391.0
174,174.0,53.3,72.45214776976826,5220.0,74.0,1702038421.0
175,175.0,53.3,73.48189562609588,5250.0,76.0,1702038451.0
176,176.0,53.3,73.78506343569177,5280.0,80.0,1702038481.0
177,177.0,53.3,73.81767244175761,5310.0,67.0,1702038511.0
178,178.0,53.3,74.00589190584422,5340.0,79.0,1702038541.0
179,179.0,53.3,74.0289585452449,5370.0,72.0,1702038571.0
180,180.0,53.3,74.57969569169256,5400.0,72.0,1702038601.0
181,181.0,53.3,75.38259998593287,5430.0,71.0,1702038631.0
182,182.0,53.3,74.73639189339428,5460.0,86.0,1702038661.0
183,183.0,53.3,75.19935922606025,5490.0,76.0,1702038691.0
184,184.0,53.3,74.73016170373978,5520.0,78.0,1702038721.0
185,185.0,53.3,73.84195395203196,5550.0,70.0,1702038751.0
186,186.0,53.3,72.34938727083367,5580.0,78.0,1702038781.0
187,187.0,53.3,70.93708175791684,5610.0,71.0,1702038811.0
188,188.0,53.3,69.44492451223921,5640.0,72.0,1702038841.0
189,189.0,53.3,67.61210210946754,5670.0,64.0,1702038871.0
190,190.0,53.3,66.54961058597681,5700.0,67.0,1702038901.0
191,191.0,53.3,67.15392317390521,5730.0,63.0,1702038931.0
192,192.0,53.3,66.86099811222122,5760.0,58.0,1702038961.0
193,193.0,53.3,68.16816568911169,5790.0,65.0,1702038991.0
194,194.0,53.3,70.09462285651671,5820.0,76.0,1702039021.0
195,195.0,53.3,69.80139892795346,5850.0,,1702039051.0
196,196.0,53.3,71.43426163569913,5880.0,70.0,1702039081.0
197,197.0,53.3,70.74198097655588,5910.0,78.0,1702039111.0
198,198.0,53.3,68.30570812846932,5940.0,64.0,1702039141.0
199,199.0,53.3,68.43057344249705,5970.0,,1702039171.0
200,200.0,53.3,67.81494308734297,6000.0,66.0,1702039201.0
201,201.0,53.3,67.31929513390935,6030.0,60.0,1702039231.0
202,202.0,53.3,69.34190892358647,6060.0,71.0,1702039261.0
203,203.0,53.3,69.65649272047172,6090.0,67.0,1702039291.0
204,204.0,53.3,70.19800974043926,6120.0,69.0,1702039321.0
205,205.0,53.3,70.42067968594868,6150.0,75.0,1702039351.0
206,206.0,53.3,70.2555027034004,6180.0,,1702039381.0
207,207.0,53.3,71.2867403091527,6210.0,68.0,1702039411.0
208,208.0,53.3,71.4243532377156,6240.0,67.0,1702039441.0
209,209.0,53.3,71.97259802680561,6270.0,70.0,1702039471.0
210,210.0,53.3,72.64674490274861,6300.0,76.0,1702039501.0
211,211.0,53.3,73.4425612773383,6330.0,,1702039531.0
212,212.0,53.3,73.90758520008596,6360.0,71.0,1702039561.0
213,213.0,53.3,73.69791471979126,6390.0,74.0,1702039591.0
214,214.0,53.3,73.29370480749662,6420.0,72.0,1702039621.0
215,215.0,53.3,72.7706579334931,6450.0,70.0,1702039651.0
216,216.0,53.3,72.1667635733523,6480.0,70.0,1702039681.0
217,217.0,53.3,72.37893291391757,6510.0,74.0,1702039711.0
218,218.0,53.3,72.63467315434886,6540.0,70.0,1702039741.0
219,219.0,53.3,72.863886130413,6570.0,75.0,1702039771.0
220,220.0,53.3,73.41386827735202,6600.0,71.0,1702039801.0
221,221.0,53.3,73.67634323158883,6630.0,77.0,1702039831.0
222,222.0,53.3,73.5041766217529,6660.0,69.0,1702039861.0
223,223.0,53.3,73.7815509644671,6690.0,79.0,1702039891.0
224,224.0,53.3,73.46048339383567,6720.0,77.0,1702039921.0
225,225.0,53.3,71.9497817894175,6750.0,66.0,1702039951.0
226,226.0,53.3,70.90763135257455,6780.0,70.0,1702039981.0
227,227.0,53.3,70.49095515906845,6810.0,,1702040011.0
228,228.0,53.3,68.98430950985293,6840.0,70.0,1702040041.0
229,229.0,53.3,69.0294367927961,6870.0,62.0,1702040071.0
230,230.0,53.3,69.00131224844515,6900.0,78.0,1702040101.0
231,231.0,53.3,69.41545342798281,6930.0,65.0,1702040131.0
232,232.0,53.3,70.80166082640615,6960.0,69.0,1702040161.0
233,233.0,53.3,71.62885271738843,6990.0,69.0,1702040191.0
234,234.0,53.3,72.237086416575,7020.0,72.0,1702040221.0
235,235.0,53.3,73.84733040581611,7050.0,81.0,1702040251.0
236,236.0,53.3,75.3899176656045,7080.0,70.0,1702040281.0
237,237.0,53.3,75.50648484680093,7110.0,73.0,1702040311.0
238,238.0,53.3,74.82669898322894,7140.0,76.0,1702040341.0
239,239.0,53.3,73.97827077261968,7170.0,85.0,1702040371.0
240,240.0,53.3,73.40514076074433,7200.0,69.0,1702040401.0
241,241.0,53.3,72.37266633502773,7230.0,69.0,1702040431.0
242,242.0,53.3,71.49922220226915,7260.0,,1702040461.0
243,243.0,53.3,69.61539060899038,7290.0,69.0,1702040491.0
244,244.0,53.3,70.37766904404775,7320.0,69.0,1702040521.0
245,245.0,53.3,71.87843395527048,7350.0,76.0,1702040551.0
246,246.0,53.3,73.02114900392948,7380.0,66.0,1702040581.0
247,247.0,53.3,73.18761787599534,7410.0,,1702040611.0
248,248.0,53.3,73.29021662145685,7440.0,75.0,1702040641.0
249,249.0,53.3,72.91212538918741,7470.0,80.0,1702040671.0
250,250.0,53.3,73.54481154722697,7500.0,70.0,1702040701.0
251,251.0,53.3,72.95740789824843,7530.0,69.0,1702040731.0
252,252.0,53.3,72.55649705969311,7560.0,68.0,1702040761.0
253,253.0,53.3,72.48591114887824,7590.0,74.0,1702040791.0
254,254.0,53.3,71.88141086124082,7620.0,69.0,1702040821.0
255,255.0,53.3,71.797171476651,7650.0,77.0,1702040851.0
256,256.0,53.3,71.57795375833736,7680.0,71.0,1702040881.0
257,257.0,53.3,69.15421030717522,7710.0,59.0,1702040911.0
258,258.0,53.3,67.98552440133297,7740.0,,1702040941.0
259,259.0,53.3,66.08628974338833,7770.0,,1702040971.0
260,260.0,53.3,65.41838838921109,7800.0,,1702041001.0
261,261.0,53.3,67.17689394765577,7830.0,64.0,1702041031.0
262,262.0,53.3,67.93139541771275,7860.0,,1702041061.0
263,263.0,53.3,67.77997329937595,7890.0,71.0,1702041091.0
264,264.0,53.3,69.0835028318322,7920.0,68.0,1702041121.0
265,265.0,53.3,70.06547710426558,7950.0,72.0,1702041151.0
266,266.0,53.3,71.23055072396077,7980.0,64.0,1702041181.0
267,267.0,53.3,72.03122558810972,8010.0,74.0,1702041211.0
268,268.0,53.3,72.75043002449249,8040.0,,1702041241.0
269,269.0,53.3,73.84289529232623,8070.0,80.0,1702041271.0
270,270.0,53.3,74.73098500160181,8100.0,71.0,1702041301.0
271,271.0,53.3,74.89820137209931,8130.0,70.0,1702041331.0
272,272.0,53.3,74.86202794843777,8160.0,76.0,1702041361.0
273,273.0,53.3,75.23993612999504,8190.0,75.0,1702041391.0
274,274.0,53.3,75.4910690600836,8220.0,76.0,1702041421.0
275,275.0,53.3,75.348469570292,8250.0,75.0,1702041451.0
276,276.0,53.3,74.94187300261851,8280.0,82.0,1702041481.0
277,277.0,53.3,74.66628273127384,8310.0,76.0,1702041511.0
278,278.0,53.3,73.81631401778817,8340.0,68.0,1702041541.0
279,279.0,53.3,71.95556715981283,8370.0,72.0,1702041571.0
280,280.0,53.3,71.20841019663142,8400.0,74.0,1702041601.0
281,281.0,53.3,70.36789938508065,8430.0,70.0,1702041631.0
282,282.0,53.3,68.810588348686,8460.0,53.0,1702041661.0
283,283.0,53.3,68.12619629400363,8490.0,74.0,1702041691.0
284,284.0,53.3,67.25444144679302,8520.0,70.0,1702041721.0
285,285.0,53.3,68.16498520728919,8550.0,64.0,1702041751.0
286,286.0,53.3,69.94685308029337,8580.0,68.0,1702041781.0
287,287.0,53.3,69.81735712101566,8610.0,67.0,1702041811.0
288,288.0,53.3,70.69723386196081,8640.0,78.0,1702041841.0
289,289.0,53.3,71.0809214319507,8670.0,,1702041871.0
290,290.0,53.3,71.30609986396013,8700.0,70.0,1702041901.0
291,291.0,53.3,70.60889156066197,8730.0,70.0,1702041931.0
292,292.0,53.3,69.66023136174157,8760.0,65.0,1702041961.0
293,293.0,53.3,69.8461356978602,8790.0,72.0,1702041991.0
294,294.0,53.3,70.54518846794625,8820.0,65.0,1702042021.0
295,295.0,53.3,71.65553779495153,8850.0,77.0,1702042051.0
296,296.0,53.3,71.86013889414197,8880.0,,1702042081.0
297,297.0,53.3,71.31397494977773,8910.0,72.0,1702042111.0
298,298.0,53.3,72.02542121220205,8940.0,75.0,1702042141.0
299,299.0,53.3,71.91429683122759,8970.0,67.0,1702042171.0
300,300.0,53.3,71.67706417337459,9000.0,62.0,1702042201.0
301,301.0,53.3,71.73814472969083,9030.0,74.0,1702042231.0
302,302.0,53.3,70.80422386189302,9060.0,82.0,1702042261.0
303,303.0,53.3,70.90614858317213,9090.0,67.0,1702042291.0
304,304.0,53.3,71.5485472229935,9120.0,74.0,1702042321.0
305,305.0,53.3,71.33309861513708,9150.0,64.0,1702042351.0
306,306.0,53.3,70.69753242222772,9180.0,69.0,1702042381.0
307,307.0,53.3,70.83284681590033,9210.0,68.0,1702042411.0
308,308.0,53.3,71.48925392280178,9240.0,78.0,1702042441.0
309,309.0,53.3,72.88994655311853,9270.0,69.0,1702042471.0
310,310.0,53.3,73.8879769605983,9300.0,68.0,1702042501.0
311,311.0,53.3,77.36469796714321,9330.0,75.0,1702042531.0
312,312.0,53.3,77.89566408148532,9360.0,78.0,1702042561.0
313,313.0,53.3,79.04348011170946,9390.0,76.0,1702042591.0
314,314.0,53.3,79.59038968913488,9420.0,106.0,1702042621.0
315,315.0,53.3,77.64111977635062,9450.0,,1702042651.0
316,316.0,53.3,75.38572515403142,9480.0,66.0,1702042681.0
317,317.0,53.3,74.34894244847969,9510.0,67.0,1702042711.0
318,318.0,53.3,70.691650439607,9540.0,66.0,1702042741.0
319,319.0,53.3,71.68187207283553,9570.0,71.0,1702042771.0
320,320.0,53.3,71.63647504228162,9600.0,76.0,1702042801.0
321,321.0,53.3,71.48219981857228,9630.0,77.0,1702042831.0
322,322.0,53.3,71.1821732789818,9660.0,75.0,1702042861.0
323,323.0,53.3,70.2533995843893,9690.0,65.0,1702042891.0
324,324.0,53.3,69.35323943076003,9720.0,65.0,1702042921.0
325,325.0,53.3,69.47508812399131,9750.0,66.0,1702042951.0
326,326.0,53.3,69.20506718500805,9780.0,72.0,1702042981.0
327,327.0,53.3,70.27111623500257,9810.0,,1702043011.0
328,328.0,53.3,71.15732108489578,9840.0,76.0,1702043041.0
329,329.0,53.3,71.6806053695342,9870.0,74.0,1702043071.0
330,330.0,53.3,71.94399029982849,9900.0,,1702043101.0
331,331.0,53.3,71.2002096757368,9930.0,69.0,1702043131.0
332,332.0,53.3,70.2182718654622,9960.0,71.0,1702043161.0
333,333.0,53.3,69.97722789424417,9990.0,68.0,1702043191.0
334,334.0,53.3,69.28021066907178,10020.0,,1702043221.0
335,335.0,53.3,69.50661076533923,10050.0,68.0,1702043251.0
336,336.0,53.3,70.25611978139209,10080.0,72.0,1702043281.0
337,337.0,53.3,69.63764558925702,10110.0,59.0,1702043311.0
338,338.0,53.3,71.99623470434271,10140.0,72.0,1702043341.0
339,339.0,53.3,72.79824582377918,10170.0,80.0,1702043371.0
340,340.0,53.3,73.04078101927668,10200.0,68.0,1702043401.0
341,341.0,53.3,73.59750589919108,10230.0,84.0,1702043431.0
342,342.0,53.3,72.65243729179092,10260.0,75.0,1702043461.0
343,343.0,53.3,70.08800125546921,10290.0,71.0,1702043491.0
344,344.0,53.3,70.91032548455394,10320.0,66.0,1702043521.0
345,345.0,53.3,68.65020270703401,10350.0,67.0,1702043551.0
346,346.0,53.3,70.00271360043905,10380.0,54.0,1702043581.0
347,347.0,53.3,70.70266416291447,10410.0,83.0,1702043611.0
348,348.0,53.3,71.1255423511088,10440.0,69.0,1702043641.0
349,349.0,53.3,71.42197791200792,10470.0,84.0,1702043671.0
350,350.0,53.3,72.07126754169808,10500.0,,1702043701.0
351,351.0,53.3,69.48447054863756,10530.0,64.0,1702043731.0
352,352.0,53.3,69.41740197779592,10560.0,62.0,1702043761.0
353,353.0,53.3,67.95419303761783,10590.0,,1702043791.0
354,354.0,53.3,68.89994845015013,10620.0,62.0,1702043821.0
355,355.0,53.3,70.36004115099283,10650.0,72.0,1702043851.0
356,356.0,53.3,71.7652777420156,10680.0,74.0,1702043881.0
357,357.0,53.3,73.0767105891705,10710.0,74.0,1702043911.0
358,358.0,53.3,74.47062355694585,10740.0,74.0,1702043941.0
359,359.0,53.3,73.86831127549175,10770.0,73.0,1702043971.0
360,360.0,53.3,74.89164788257008,10800.0,,1702044001.0
361,361.0,53.3,75.5719888814563,10830.0,78.0,1702044031.0
362,362.0,53.3,75.51307653904135,10860.0,63.0,1702044061.0
363,363.0,53.3,74.80790324315804,10890.0,84.0,1702044091.0
364,364.0,53.3,73.7829367160024,10920.0,77.0,1702044121.0
365,365.0,53.3,72.69815395239128,10950.0,73.0,1702044151.0
366,366.0,53.3,71.75354029727329,10980.0,62.0,1702044181.0
367,367.0,53.3,70.3750153763,11010.0,67.0,1702044211.0
368,368.0,53.3,68.91362244919034,11040.0,69.0,1702044241.0
369,369.0,53.3,68.50384889001054,11070.0,64.0,1702044271.0
370,370.0,53.3,69.34270072201242,11100.0,72.0,1702044301.0
371,371.0,53.3,70.27158670766741,11130.0,68.0,1702044331.0
372,372.0,53.3,70.43134117309626,11160.0,,1702044361.0
373,373.0,53.3,72.45834503815303,11190.0,74.0,1702044391.0
374,374.0,53.3,72.95403260251923,11220.0,,1702044421.0
375,375.0,53.3,73.62749477227185,11250.0,66.0,1702044451.0
376,376.0,53.3,73.44110525418785,11280.0,78.0,1702044481.0
377,377.0,53.3,73.062856837539,11310.0,71.0,1702044511.0
378,378.0,53.3,71.92037404271339,11340.0,75.0,1702044541.0
379,379.0,53.3,72.74933883056819,11370.0,66.0,1702044571.0
380,380.0,53.3,72.39522461550226,11400.0,73.0,1702044601.0
381,381.0,53.3,72.36848901927166,11430.0,72.0,1702044631.0
382,382.0,53.3,72.38657242681587,11460.0,78.0,1702044661.0
383,383.0,53.3,72.65401166240882,11490.0,71.0,1702044691.0
384,384.0,53.3,71.74836561498321,11520.0,,1702044721.0
385,385.0,53.3,71.80127817593817,11550.0,69.0,1702044751.0
386,386.0,53.3,71.47377463538125,11580.0,80.0,1702044781.0
387,387.0,53.3,71.88367691041157,11610.0,64.0,1702044811.0
388,388.0,53.3,71.96760998614495,11640.0,75.0,1702044841.0
389,389.0,53.3,71.4160246235339,11670.0,71.0,1702044871.0
390,390.0,53.3,70.26955455213347,11700.0,77.0,1702044901.0
391,391.0,53.3,70.35762061231904,11730.0,72.0,1702044931.0
392,392.0,53.3,69.03074026977818,11760.0,66.0,1702044961.0
393,393.0,53.3,67.61786861577541,11790.0,60.0,1702044991.0
394,394.0,53.3,66.65450988041826,11820.0,71.0,1702045021.0
395,395.0,53.3,67.40510276515835,11850.0,67.0,1702045051.0
396,396.0,53.3,68.81120030662,11880.0,61.0,1702045081.0
397,397.0,53.3,69.8621451227113,11910.0,65.0,1702045111.0
398,398.0,53.3,70.56203479511024,11940.0,76.0,1702045141.0
399,399.0,53.3,71.45537918890557,11970.0,77.0,1702045171.0
400,400.0,53.3,73.28362921644509,12000.0,69.0,1702045201.0
401,401.0,53.3,74.58801389146883,12030.0,73.0,1702045231.0
402,402.0,53.3,74.24302179874881,12060.0,68.0,1702045261.0
403,403.0,53.3,73.94221723474712,12090.0,83.0,1702045291.0
404,404.0,53.3,73.52805209255384,12120.0,79.0,1702045321.0
405,405.0,53.3,73.35741444394618,12150.0,71.0,1702045351.0
406,406.0,53.3,72.4356802284908,12180.0,69.0,1702045381.0
407,407.0,53.3,70.84570991419567,12210.0,67.0,1702045411.0
408,408.0,53.3,69.91920846446887,12240.0,74.0,1702045441.0
409,409.0,53.3,69.70812192242356,12270.0,66.0,1702045471.0
410,410.0,53.3,69.28122045304895,12300.0,67.0,1702045501.0
411,411.0,53.3,70.30286113833606,12330.0,67.0,1702045531.0
412,412.0,53.3,70.18610523923871,12360.0,75.0,1702045561.0
413,413.0,53.3,70.36260286267434,12390.0,69.0,1702045591.0
